boleiro,phase,team
Gabão,oitavas,Palmeiras
Gabão,oitavas,Bayern de Munique
Gabão,oitavas,Paris Saint-Germain
Gabão,oitavas,Chelsea
Gabão,oitavas,Internazionale
Gabão,oitavas,Manchester City
Gabão,oitavas,Real Madrid
Gabão,oitavas,Borussia Dortmund
Gabão,quartas,Internazionale
Gabão,quartas,Palmeiras
Gabão,quartas,Paris Saint-Germain
Gabão,quartas,Borussia Dortmund
Gabão,semi,Bayern de Munique
Gabão,semi,Paris Saint-Germain
Gabão,final,Manchester City
