date,hour,home_team,home_pen,home_goals,x,away_goals,away_pen,away_team,who,match
2025-06-14,21h,Al Ahly,,0.0,x,1.0,,Inter Miami,Guilherme,al_ahly-vs-inter_miami
2025-06-15,13h,Bayern de Munique,,3.0,x,0.0,,Auckland City,Guilherme,bayern_de_munique-vs-auckland_city
2025-06-15,16h,Paris Saint-Germain,,2.0,x,1.0,,Atlético de Madrid,Guilherme,paris_saint-germain-vs-atlético_de_madrid
2025-06-15,19h,Palmeiras,,2.0,x,2.0,,Porto ,Guilherme,palmeiras-vs-porto
2025-06-15,23h,Botafogo,,1.0,x,0.0,,Seattle Sounders,Guilherme,botafogo-vs-seattle_sounders
2025-06-16,16h,Chelsea,,2.0,x,0.0,,Los Angeles FC,Guilherme,chelsea-vs-los_angeles_fc
2025-06-16,19h,Boca Juniors,,2.0,x,1.0,,Benfica,Guilherme,boca_juniors-vs-benfica
2025-06-16,22h,Flamengo,,2.0,x,0.0,,Espérance,Guilherme,flamengo-vs-espérance
2025-06-17,13h,Fluminense,,0.0,x,2.0,,Borussia Dortmund,Guilherme,fluminense-vs-borussia_dortmund
2025-06-17,16h,River Plate,,2.0,x,0.0,,Urawa Reds,Guilherme,river_plate-vs-urawa_reds
2025-06-17,19h,Ulsan HD,,1.0,x,1.0,,Mamelodi Sundowns,Guilherme,ulsan_hd-vs-mamelodi_sundowns
2025-06-17,22h,Monterrey,,1.0,x,2.0,,Internazionale,Guilherme,monterrey-vs-internazionale
2025-06-18,13h,Manchester City,,2.0,x,0.0,,Wydad Casablanca,Guilherme,manchester_city-vs-wydad_casablanca
2025-06-18,16h,Real Madrid,,3.0,x,1.0,,Al-Hilal,Guilherme,real_madrid-vs-al-hilal
2025-06-18,19h,Pachuca,,1.0,x,2.0,,RB Salzburg,Guilherme,pachuca-vs-rb_salzburg
2025-06-18,22h,Al-Ain,,0.0,x,2.0,,Juventus,Guilherme,al-ain-vs-juventus
2025-06-19,13h,Palmeiras,,2.0,x,0.0,,Al Ahly,Guilherme,palmeiras-vs-al_ahly
2025-06-19,16h,Inter Miami,,0.0,x,1.0,,Porto ,Guilherme,inter_miami-vs-porto
2025-06-19,19h,Seattle Sounders,,0.0,x,3.0,,Atlético de Madrid,Guilherme,seattle_sounders-vs-atlético_de_madrid
2025-06-19,22h,Paris Saint-Germain,,3.0,x,0.0,,Botafogo,Guilherme,paris_saint-germain-vs-botafogo
2025-06-20,13h,Benfica,,2.0,x,0.0,,Auckland City,Guilherme,benfica-vs-auckland_city
2025-06-20,15h,Flamengo,,1.0,x,2.0,,Chelsea,Guilherme,flamengo-vs-chelsea
2025-06-20,19h,Los Angeles FC,,1.0,x,0.0,,Espérance,Guilherme,los_angeles_fc-vs-espérance
2025-06-20,22h,Bayern de Munique,,2.0,x,0.0,,Boca Juniors,Guilherme,bayern_de_munique-vs-boca_juniors
2025-06-21,13h,Mamelodi Sundowns,,0.0,x,3.0,,Borussia Dortmund,Guilherme,mamelodi_sundowns-vs-borussia_dortmund
2025-06-21,16h,Internazionale,,2.0,x,0.0,,Urawa Reds,Guilherme,internazionale-vs-urawa_reds
2025-06-21,19h,Fluminense,,2.0,x,0.0,,Ulsan HD,Guilherme,fluminense-vs-ulsan_hd
2025-06-21,22h,River Plate,,2.0,x,1.0,,Monterrey,Guilherme,river_plate-vs-monterrey
2025-06-22,13h,Juventus,,3.0,x,1.0,,Wydad Casablanca,Guilherme,juventus-vs-wydad_casablanca
2025-06-22,16h,Real Madrid,,2.0,x,0.0,,Pachuca,Guilherme,real_madrid-vs-pachuca
2025-06-22,19h,RB Salzburg,,1.0,x,0.0,,Al-Hilal,Guilherme,rb_salzburg-vs-al-hilal
2025-06-22,22h,Manchester City,,2.0,x,0.0,,Al-Ain,Guilherme,manchester_city-vs-al-ain
2025-06-23,16h,Seattle Sounders,,0.0,x,2.0,,Paris Saint-Germain,Guilherme,seattle_sounders-vs-paris_saint-germain
2025-06-23,16h,Atlético de Madrid,,3.0,x,1.0,,Botafogo,Guilherme,atlético_de_madrid-vs-botafogo
2025-06-23,22h,Inter Miami,,0.0,x,1.0,,Palmeiras,Guilherme,inter_miami-vs-palmeiras
2025-06-23,22h,Porto,,2.0,x,1.0,,Al Ahly,Guilherme,porto-vs-al_ahly
2025-06-24,16h,Benfica,,1.0,x,3.0,,Bayern de Munique,Guilherme,benfica-vs-bayern_de_munique
2025-06-24,16h,Auckland City,,0.0,x,1.0,,Boca Juniors,Guilherme,auckland_city-vs-boca_juniors
2025-06-24,22h,Los Angeles FC,,1.0,x,2.0,,Flamengo,Guilherme,los_angeles_fc-vs-flamengo
2025-06-24,22h,Espérance,,0.0,x,3.0,,Chelsea,Guilherme,espérance-vs-chelsea
2025-06-25,16h,Mamelodi Sundowns,,0.0,x,1.0,,Fluminense,Guilherme,mamelodi_sundowns-vs-fluminense
2025-06-25,16h,Borussia Dortmund,,2.0,x,0.0,,Ulsan HD,Guilherme,borussia_dortmund-vs-ulsan_hd
2025-06-25,22h,Internazionale,,3.0,x,1.0,,River Plate,Guilherme,internazionale-vs-river_plate
2025-06-25,22h,Urawa Reds,,0.0,x,1.0,,Monterrey,Guilherme,urawa_reds-vs-monterrey
2025-06-26,16h,Juventus,,1.0,x,2.0,,Manchester City,Guilherme,juventus-vs-manchester_city
2025-06-26,16h,Wydad Casablanca,,1.0,x,0.0,,Al-Ain,Guilherme,wydad_casablanca-vs-al-ain
2025-06-26,22h,RB Salzburg,,1.0,x,2.0,,Real Madrid,Guilherme,rb_salzburg-vs-real_madrid
2025-06-26,22h,Al-Hilal,,1.0,x,0.0,,Pachuca,Guilherme,al-hilal-vs-pachuca
