date,hour,home_team,home_pen,home_goals,x,away_goals,away_pen,away_team,who,match
2026-06-26,15h,Senegal,,2.0,x,1.0,,Iraque,Haroldo,senegal-vs-iraque
2026-06-26,15h,Noruega,,1.0,x,2.0,,França,Haroldo,noruega-vs-frança
2026-06-26,18h,Uruguai,,1.0,x,2.0,,Espanha,Haroldo,uruguai-vs-espanha
2026-06-26,19h,Cabo Verde,,0.0,x,3.0,,Arábia Saudita,Haroldo,cabo_verde-vs-arábia_saudita
2026-06-26,20h,Nova Zelândia,,0.0,x,3.0,,Bélgica,Haroldo,nova_zelândia-vs-bélgica
2026-06-26,20h,Egito,,1.0,x,2.0,,Irã,Haroldo,egito-vs-irã
2026-06-27,17h,Panamá,,0.0,x,4.0,,Inglaterra,Haroldo,panamá-vs-inglaterra
2026-06-27,17h,Croácia,,2.0,x,0.0,,Gana,Haroldo,croácia-vs-gana
2026-06-27,19h,Colômbia,,1.0,x,2.0,,Portugal,Haroldo,colômbia-vs-portugal
2026-06-27,19h,RD Congo,,1.0,x,2.0,,Uzbequistão,Haroldo,rd_congo-vs-uzbequistão
2026-06-27,21h,Argélia,,0.0,x,1.0,,Áustria,Haroldo,argélia-vs-áustria
2026-06-27,21h,Jordânia,,0.0,x,2.0,,Argentina,Haroldo,jordânia-vs-argentina
