date,hour,home_team,home_pen,home_goals,x,away_goals,away_pen,away_team,who,match
2026-06-25,23h,Tunísia,,1.0,x,2.0,,Holanda,Marcelo Boix,tunísia-vs-holanda
2026-06-26,02h,Turquia,,1.0,x,2.0,,Estados Unidos,Marcelo Boix,turquia-vs-estados_unidos
2026-06-26,02h,Paraguai,,1.0,x,0.0,,Austrália,Marcelo Boix,paraguai-vs-austrália
2026-06-26,19h,Noruega,,1.0,x,2.0,,França,Marcelo Boix,noruega-vs-frança
2026-06-26,19h,Senegal,,2.0,x,0.0,,Iraque,Marcelo Boix,senegal-vs-iraque
2026-06-27,00h,Cabo Verde,,1.0,x,1.0,,Arábia Saudita,Marcelo Boix,cabo_verde-vs-arábia_saudita
2026-06-27,00h,Uruguai,,1.0,x,3.0,,Espanha,Marcelo Boix,uruguai-vs-espanha
2026-06-27,03h,Egito,,1.0,x,2.0,,Irã,Marcelo Boix,egito-vs-irã
2026-06-27,03h,Nova Zelândia,,0.0,x,2.0,,Bélgica,Marcelo Boix,nova_zelândia-vs-bélgica
2026-06-27,21h,Panamá,,0.0,x,3.0,,Inglaterra,Marcelo Boix,panamá-vs-inglaterra
2026-06-27,21h,Croácia,,2.0,x,1.0,,Gana,Marcelo Boix,croácia-vs-gana
2026-06-27,23h,Colômbia,,1.0,x,3.0,,Portugal,Marcelo Boix,colômbia-vs-portugal
2026-06-27,23h,RD Congo,,0.0,x,1.0,,Uzbequistão,Marcelo Boix,rd_congo-vs-uzbequistão
2026-06-28,02h,Argélia,,0.0,x,1.0,,Áustria,Marcelo Boix,argélia-vs-áustria
2026-06-28,02h,Jordânia,,0.0,x,2.0,,Argentina,Marcelo Boix,jordânia-vs-argentina
