date,hour,match,home_team,away_team,home_goals_bol,away_goals_bol,home_goals_real,away_goals_real,home_pen_bol,away_pen_bol,home_pen_real,away_pen_real,resultado_bol_placar,resultado_bol_time,resultado_real_placar,resultado_real_time,who,pontos,criterio,valido,1-Placar exato,2-Vencedor + gols de um time (erro <= 2),3-Vencedor + diferenca de gols (erro <= 2),4-Empate c/ erro total <= 2,5-Vencedor + gols de um time (erro > 2),6-Vencedor correto,7-Qualquer outro empate,8-Gols de um time,9-Nenhum acerto,99-Sem jogo
2026-06-17,17h,portugal-vs-rd_congo,Portugal,RD Congo,4.0,0.0,,,,,,,4 x 0,Portugal,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-17,20h,inglaterra-vs-croácia,Inglaterra,Croácia,2.0,2.0,,,,,,,2 x 2,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-17,23h,gana-vs-panamá,Gana,Panamá,3.0,0.0,,,,,,,3 x 0,Gana,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-18,02h,uzbequistão-vs-colômbia,Uzbequistão,Colômbia,1.0,3.0,,,,,,,1 x 3,Colômbia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-18,16h,república_tcheca-vs-áfrica_do_sul,República Tcheca,África do Sul,1.0,1.0,,,,,,,1 x 1,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-18,19h,suíça-vs-bósnia,Suíça,Bósnia,2.0,1.0,,,,,,,2 x 1,Suíça,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-18,22h,canadá-vs-catar,Canadá,Catar,2.0,1.0,,,,,,,2 x 1,Canadá,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-19,01h,méxico-vs-coréia_do_sul,México,Coréia do Sul,3.0,1.0,,,,,,,3 x 1,México,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-19,19h,estados_unidos-vs-austrália,Estados Unidos,Austrália,1.0,1.0,,,,,,,1 x 1,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-19,22h,escócia-vs-marrocos,Escócia,Marrocos,0.0,2.0,,,,,,,0 x 2,Marrocos,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-20,01h,brasil-vs-haiti,Brasil,Haiti,3.0,0.0,,,,,,,3 x 0,Brasil,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-20,04h,turquia-vs-paraguai,Turquia,Paraguai,1.0,0.0,,,,,,,1 x 0,Turquia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-20,17h,holanda-vs-suécia,Holanda,Suécia,1.0,0.0,,,,,,,1 x 0,Holanda,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-20,20h,alemanha-vs-costa_do_marfim,Alemanha,Costa do Marfim,3.0,1.0,,,,,,,3 x 1,Alemanha,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-21,00h,equador-vs-curaçao,Equador,Curaçao,3.0,0.0,,,,,,,3 x 0,Equador,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-21,04h,tunísia-vs-japão,Tunísia,Japão,0.0,2.0,,,,,,,0 x 2,Japão,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-21,16h,espanha-vs-arábia_saudita,Espanha,Arábia Saudita,3.0,1.0,,,,,,,3 x 1,Espanha,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-21,19h,bélgica-vs-irã,Bélgica,Irã,2.0,0.0,,,,,,,2 x 0,Bélgica,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-21,22h,uruguai-vs-cabo_verde,Uruguai,Cabo Verde,2.0,0.0,,,,,,,2 x 0,Uruguai,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-22,01h,nova_zelândia-vs-egito,Nova Zelândia,Egito,1.0,1.0,,,,,,,1 x 1,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-22,17h,argentina-vs-áustria,Argentina,Áustria,2.0,1.0,,,,,,,2 x 1,Argentina,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-22,21h,frança-vs-iraque,França,Iraque,3.0,0.0,,,,,,,3 x 0,França,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-23,00h,noruega-vs-senegal,Noruega,Senegal,2.0,1.0,,,,,,,2 x 1,Noruega,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-23,03h,jordânia-vs-argélia,Jordânia,Argélia,1.0,1.0,,,,,,,1 x 1,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-23,17h,portugal-vs-uzbequistão,Portugal,Uzbequistão,3.0,0.0,,,,,,,3 x 0,Portugal,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-23,20h,inglaterra-vs-gana,Inglaterra,Gana,2.0,1.0,,,,,,,2 x 1,Inglaterra,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-23,23h,panamá-vs-croácia,Panamá,Croácia,0.0,2.0,,,,,,,0 x 2,Croácia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-24,02h,colômbia-vs-rd_congo,Colômbia,RD Congo,2.0,0.0,,,,,,,2 x 0,Colômbia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-24,19h,suíça-vs-canadá,Suíça,Canadá,2.0,0.0,,,,,,,2 x 0,Suíça,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-24,19h,bósnia-vs-catar,Bósnia,Catar,2.0,0.0,,,,,,,2 x 0,Bósnia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-24,22h,escócia-vs-brasil,Escócia,Brasil,0.0,2.0,,,,,,,0 x 2,Brasil,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-24,22h,marrocos-vs-haiti,Marrocos,Haiti,3.0,1.0,,,,,,,3 x 1,Marrocos,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,01h,república_tcheca-vs-méxico,República Tcheca,México,1.0,1.0,,,,,,,1 x 1,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,01h,áfrica_do_sul-vs-coréia_do_sul,África do Sul,Coréia do Sul,0.0,1.0,,,,,,,0 x 1,Coréia do Sul,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,20h,curaçao-vs-costa_do_marfim,Curaçao,Costa do Marfim,0.0,2.0,,,,,,,0 x 2,Costa do Marfim,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,20h,equador-vs-alemanha,Equador,Alemanha,1.0,2.0,,,,,,,1 x 2,Alemanha,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,23h,japão-vs-suécia,Japão,Suécia,0.0,0.0,,,,,,,0 x 0,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-25,23h,tunísia-vs-holanda,Tunísia,Holanda,0.0,2.0,,,,,,,0 x 2,Holanda,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-26,02h,turquia-vs-estados_unidos,Turquia,Estados Unidos,1.0,2.0,,,,,,,1 x 2,Estados Unidos,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-26,02h,paraguai-vs-austrália,Paraguai,Austrália,2.0,0.0,,,,,,,2 x 0,Paraguai,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-26,19h,noruega-vs-frança,Noruega,França,2.0,3.0,,,,,,,2 x 3,França,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-26,19h,senegal-vs-iraque,Senegal,Iraque,1.0,0.0,,,,,,,1 x 0,Senegal,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,00h,cabo_verde-vs-arábia_saudita,Cabo Verde,Arábia Saudita,0.0,0.0,,,,,,,0 x 0,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,00h,uruguai-vs-espanha,Uruguai,Espanha,1.0,2.0,,,,,,,1 x 2,Espanha,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,03h,egito-vs-irã,Egito,Irã,2.0,1.0,,,,,,,2 x 1,Egito,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,03h,nova_zelândia-vs-bélgica,Nova Zelândia,Bélgica,0.0,4.0,,,,,,,0 x 4,Bélgica,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,21h,panamá-vs-inglaterra,Panamá,Inglaterra,0.0,3.0,,,,,,,0 x 3,Inglaterra,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,21h,croácia-vs-gana,Croácia,Gana,2.0,1.0,,,,,,,2 x 1,Croácia,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,23h,colômbia-vs-portugal,Colômbia,Portugal,2.0,3.0,,,,,,,2 x 3,Portugal,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-27,23h,rd_congo-vs-uzbequistão,RD Congo,Uzbequistão,0.0,0.0,,,,,,,0 x 0,empate,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-28,02h,argélia-vs-áustria,Argélia,Áustria,0.0,1.0,,,,,,,0 x 1,Áustria,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
2026-06-28,02h,jordânia-vs-argentina,Jordânia,Argentina,0.0,2.0,,,,,,,0 x 2,Argentina,,,Gabão,0,99-Sem jogo,0,False,False,False,False,False,False,False,False,False,True
