date,hour,home_team,home_pen,home_goals,x,away_goals,away_pen,away_team,who,match
2025-06-20,22h,Bayern de Munique,,3.0,x,0.0,,Boca Juniors,Marcelo,bayern_de_munique-vs-boca_juniors
2025-06-21,13h,Mamelodi Sundowns,,1.0,x,3.0,,Borussia Dortmund,Marcelo,mamelodi_sundowns-vs-borussia_dortmund
2025-06-21,16h,Internazionale,,2.0,x,1.0,,Urawa Reds,Marcelo,internazionale-vs-urawa_reds
2025-06-21,19h,Fluminense,,2.0,x,1.0,,Ulsan HD,Marcelo,fluminense-vs-ulsan_hd
2025-06-21,22h,River Plate,,1.0,x,1.0,,Monterrey,Marcelo,river_plate-vs-monterrey
2025-06-22,13h,Juventus,,2.0,x,0.0,,Wydad Casablanca,Marcelo,juventus-vs-wydad_casablanca
2025-06-22,16h,Real Madrid,,3.0,x,0.0,,Pachuca,Marcelo,real_madrid-vs-pachuca
2025-06-22,19h,RB Salzburg,,0.0,x,2.0,,Al-Hilal,Marcelo,rb_salzburg-vs-al-hilal
2025-06-22,22h,Manchester City,,3.0,x,1.0,,Al-Ain,Marcelo,manchester_city-vs-al-ain
2025-06-23,16h,Seattle Sounders,,0.0,x,4.0,,Paris Saint-Germain,Marcelo,seattle_sounders-vs-paris_saint-germain
2025-06-23,16h,Atlético de Madrid,,3.0,x,1.0,,Botafogo,Marcelo,atlético_de_madrid-vs-botafogo
2025-06-23,22h,Inter Miami,,1.0,x,2.0,,Palmeiras,Marcelo,inter_miami-vs-palmeiras
2025-06-23,22h,Porto,,1.0,x,0.0,,Al Ahly,Marcelo,porto-vs-al_ahly
2025-06-24,16h,Benfica,,1.0,x,3.0,,Bayern de Munique,Marcelo,benfica-vs-bayern_de_munique
2025-06-24,16h,Auckland City,,0.0,x,2.0,,Boca Juniors,Marcelo,auckland_city-vs-boca_juniors
2025-06-24,22h,Los Angeles FC,,2.0,x,3.0,,Flamengo,Marcelo,los_angeles_fc-vs-flamengo
2025-06-24,22h,Espérance,,0.0,x,3.0,,Chelsea,Marcelo,espérance-vs-chelsea
2025-06-25,16h,Mamelodi Sundowns,,1.0,x,2.0,,Fluminense,Marcelo,mamelodi_sundowns-vs-fluminense
2025-06-25,16h,Borussia Dortmund,,3.0,x,0.0,,Ulsan HD,Marcelo,borussia_dortmund-vs-ulsan_hd
2025-06-25,22h,Internazionale,,3.0,x,1.0,,River Plate,Marcelo,internazionale-vs-river_plate
2025-06-25,22h,Urawa Reds,,1.0,x,2.0,,Monterrey,Marcelo,urawa_reds-vs-monterrey
2025-06-26,16h,Juventus,,1.0,x,2.0,,Manchester City,Marcelo,juventus-vs-manchester_city
2025-06-26,16h,Wydad Casablanca,,1.0,x,1.0,,Al-Ain,Marcelo,wydad_casablanca-vs-al-ain
2025-06-26,22h,RB Salzburg,,1.0,x,4.0,,Real Madrid,Marcelo,rb_salzburg-vs-real_madrid
2025-06-26,22h,Al-Hilal,,3.0,x,1.0,,Pachuca,Marcelo,al-hilal-vs-pachuca
